strategy,0.10770993619329956
api-v2-anonymous-access,0.10770666110350083
user_id,0.10770326171106862
image_create,0.10769242099439075
is,0.10764701005790121
scheduler_hints,0.10763754541829601
dictionary,0.10757187526570619
command-line,0.10752101972113307
resolving,0.10752032554255977
scoping,0.1075137737708041
migration_update,0.10749543985363214
blacklist,0.10741052646023458
staticweb,0.10739116625714579
opted,0.10735209082906683
pypi,0.10735199044722003
terms,0.10734513289112699
dbs,0.10732901390816185
151,0.10726437469147297
effective,0.1072407204010956
create_volume,0.10723346193584304
warnings,0.10723023240565265
get_console_pool_info,0.10721677083504821
ramdisk,0.10718687152027251
keep,0.10709456634550552
internalclient,0.10705831815030828
test_hosts,0.10704906022089902
detached,0.10698961038567248
serialization,0.10694667678054263
422,0.10687349672866521
start_lpar,0.10681090487829221
sa,0.1067952506142923
delete,0.10678722715992262
chains,0.10674341714128507
hpsandriver,0.10673289697808883
delimiter=/,0.1066915886110699
instance.node,0.10668371310576961
isoformat,0.10661727596003336
accommodate,0.10659993096568732
n,0.10659632019435095
ditch,0.10653391382656092
extensions.expected_errors,0.10652107475181606
'..,0.10647177558456504
instancegrouppolicy,0.1063826456636337
regard,0.1063690895568357
create_at,0.1062507461412177
controlled,0.1061644996349471
buffers,0.1061422816122362
refactor,0.106129803292236
dnsdomain,0.10611737041305183
contract,0.10611356488029938
comma,0.1060894983074142
frequency,0.10607794011852663
identified,0.1060340394832317
excluding,0.10602267182629133
times,0.10599367226738449
i,0.10598728780494455
also,0.10591920494121813
fixture,0.10586451675651967
test_migrations.conf,0.10586285073377656
locale,0.10584587394729418
non-raw,0.10583906711259863
fourth,0.1058360257731386
slew,0.10582788652212348
compute.rpcapi.prep_resize,0.10581923111046639
vm_vdi_cleaner,0.105756307473067
icehouse,0.10570209654365813
handoff_delete,0.10564828373403927
getting,0.10563347737034386
duplicates,0.10561859626825461
rebuilds,0.10560810537800655
yield,0.10554237328283358
dhcp-bridge,0.10549843379522741
let,0.10545433239865215
i3e2973,0.10545117485403689
transfers,0.1054099596998209
reassign,0.10539066418356441
modifyvolume,0.10538580033456708
space,0.10536598072572236
architecture,0.10536106966629656
van,0.10535970543238615
localization,0.10532380335465054
test_create_server_with_deleted_image,0.10529756909991306
dynamic,0.10525606984663044
11,0.1052336362880081
level,0.10519836376034251
inline,0.1051650200095617
use,0.10516484515559511
glance-cache-pruner,0.10511949623256892
ownership,0.10508192179546369
4.,0.10505808877565068
network-name,0.10505558195170579
'nonetype,0.10502647019827355
rate,0.10499597009139257
netns,0.10483885161840545
preserving,0.10481087662955989
fo,0.10480023274956209
custom,0.10476260117840602
absolute,0.10474396879843087
init,0.10471226775564021
literal_column,0.10470955268822019
options,0.10469571644273326
massive,0.1046905141957889
volume_path,0.10468714907023423
vs,0.104609641574375
get_instance_nw_info,0.10460857943645269
httplib2,0.10460836046870159
chance,0.10458756359389688
shane,0.10457607563242986
respectively,0.10456600933043156
consoletypeinvalid,0.1045347418476957
aims,0.10450224522474705
stuck,0.10446394380162408
changeid,0.1044589321374836
render,0.10444774498308318
uncovered,0.1044329629916148
interpreter,0.10442233979549422
criteria,0.10440849321326524
concerned,0.10440180367933137
standard,0.10439304734739685
start_response,0.10438315059363168
credential,0.10436234023445456
_assertequallistsofobjects,0.10431823436379176
virtualinterface,0.10430588487678207
opportunistic,0.10430389901703783
secon,0.10427180632471428
fs,0.10425891175226384
there,0.10425347641222338
reponse,0.10422464063664434
14-15,0.10420151387462127
generates,0.10419732881587715
applied,0.10419068704875281
owned,0.10417876919416738
__next__,0.10415044687795445
he,0.10414021882061734
2048,0.10413550608079931
xvp,0.10412942806186713
cloudbasesolutions.com,0.10412894671583289
stress,0.10407742269808286
crypto,0.10406746461405389
similarly,0.10397089495481239
managing,0.10393407246983896
prompting,0.10389662528460798
filesystem_store_datadir,0.10388532468747204
reraise,0.10387918010812933
slipped,0.10381288285015929
carries,0.1038079928095289
www-authenticate,0.10380793231916106
missing,0.1038079005076242
scheduler-resource-race,0.10380298517273347
dhcp,0.10371835317516193
shared,0.10370988821288311
persist,0.10370438084904227
util.check_string_length,0.10364947413545972
finer,0.10364561165935561
magic,0.10361458701053819
stable/folsom,0.10360355863131411
obtained,0.10358205569528525
'version,0.10353665494057057
publisher_id,0.10353449843199708
swift-bench,0.10351913066629775
qpid=warn,0.10349029166989565
proposed,0.10344643428933785
common/processutils,0.10339526922885386
share_dhcp_address,0.10338180707852276
2013,0.10336185173631147
artifacts,0.10333369816773041
flags.define_integer,0.1033213145908643
traverse,0.10331410611856819
body,0.10330681304278692
glance.openstack.common.jsonutils,0.10325495746161645
registry,0.10324444458451999
simply,0.10321390851960234
0d8f18b,0.10321013796470875
multistropt,0.1031845532866568
exec,0.10317278845935002
expected_errors,0.10317269595517375
timeutils,0.10315113076111851
reports,0.10313902549424872
initial,0.10312925042675919
vconfig,0.10309761607018199
indexes,0.10309103441610923
submitted,0.10302993908581815
networks,0.10299373000398054
fixed_ip,0.1029390317285891
test_update_add_property,0.10290326636857952
chinese,0.10290246279566617
fping_path,0.10284938927443607
auditors,0.10278839882720282
is-public,0.10275494395475629
refactoring-better-faster-stronger-functional-tests,0.10273341454818764
unable,0.10272541717533956
6.2,0.10269693728391403
regular,0.10267117368506311
c-vol,0.10264052106224057
guest,0.10261348108572375
coverage.py,0.10261231140051102
attrs,0.10259850245844149
insert,0.10258711628255955
limit,0.10257337988835112
create,0.10255067172751672
useless,0.10251992626724762
httpnotfound,0.10250057344670013
nova.cloudpipe,0.10247573297301289
baseexception.message,0.10242116819332697
cryptic,0.10240942330871872
occur,0.10240360308225709
'keystone,0.1023722763652173
cast,0.10236852872282887
probetests,0.1023682486555931
lived,0.10233963473600505
disk_type,0.10233036885417886
215,0.10232374728592775
ismount_raw,0.10226653332922632
account,0.10219432931883529
test_conductor.py,0.10217988750209739
bool_from_string,0.10216663010239975
collect,0.10214405408031696
header,0.10213747713001843
swift.conf,0.10212500182521657
excutils,0.10210588796404134
redhat.com,0.10209157882327027
thinlvm,0.10207267925393354
encode,0.10202456448024096
vm-ensembles,0.10202207078753071
rebalance,0.10199717940807307
erroring,0.10199046042515057
commands,0.10197153989278378
glusterfs_shares_config,0.10196485029508147
stripped,0.1019579613794229
virtual,0.10184193001418644
'state,0.1018307674826441
except-block,0.10182699385820349
remains,0.10180554282362711
i.,0.10178795575866326
weakrefs,0.10176002788879521
fragile,0.10175524471627304
separated,0.10174810643301166
unreserve_volume,0.10172821774703575
expected,0.10171439249438491
keep_cache_size,0.10167329147770064
ranged,0.10161304222873714
appear,0.1015942948222139
nova.db,0.10155800673037668
nova.network.manager,0.10155464013665648
resize.end,0.10153785298937962
write,0.10153551417498374
considering,0.10150109751690621
ceilometer,0.10146991246338545
backdoor_port,0.1014622559463293
depth,0.10142069722348339
18,0.10140199315225364
linking,0.10139778578531593
active,0.10139589536436337
_get_vm_opaque_ref,0.10138893188874794
quorum,0.10138121818107682
_populate_instance_for_create,0.10121093335979782
console.log,0.10117586263989478
hash_file,0.10112107309895031
routinely,0.10109305718884282
go,0.10107888752319827
per,0.10105486401212198
minus,0.10105176336164091
volumetypes,0.10104765188719485
e122,0.10103437841067636
method,0.1009997726049533
cinder/volume/drivers/lvm.py,0.10094831115904007
'downloading,0.1008147169523162
disk_filter,0.10078906457230015
'yes,0.1007317562178526
reaper,0.10072329682079613
migrates,0.10071063942298582
git,0.1006681740325284
stored,0.10066005077819073
release,0.10058800162959083
statistics,0.10047407572819174
imagecache,0.10046207743246446
1315597,0.10045002570583865
long-lived,0.1004363558044159
volume-backed,0.10042991662875657
metric,0.10042337596844068
remove_aggregate_host,0.10040100172425823
hosts,0.1003730841268956
counted,0.10037176343241444
login,0.1003633746000869
+1100,0.10035220037884364
hds,0.10030372795460324
non,0.10024679444715912
network.floating_ips,0.10023349674702606
memory,0.1002220002529548
7,0.10019535045582911
db-cleanup,0.10019482858484394
percent,0.1001905674435099
*all*,0.10016696479269752
f16-x86_64-openstack-sda,0.10011868548939579
39,0.10011751617309249
initiators,0.10011321230668956
driverblockdevice,0.10010182067752081
migrating,0.10010078781258777
device_id_string,0.10001853205150843
summaries,0.09999209328373794
vbds,0.09995637847207553
*new*,0.09993010319069168
tunable,0.09990989125819164
prov_mac_address,0.09986782505776985
utilization,0.09985022606795231
experimental,0.09979581401681785
catalog,0.09978983296408711
_not_,0.09977172528129132
sf,0.09976028951367674
qemu-img,0.09971876539502308
disk/api.py,0.09971288722527404
'invalid,0.09969689949839841
fibrechannel,0.09968742273711664
members,0.09966947060492443
emitted,0.09966582309102277
i5d3031a08aa1e2d17b5fb233ebaec938c66fa88b,0.0996108539333243
track,0.09952969292998565
initilization,0.09949184960153515
fills,0.09948755145763125
tuple,0.0994614619360569
28,0.09939798946182005
uris,0.09939190538776194
instrumentation,0.0993653638807169
pbd,0.09933238877171952
lvm-specific,0.09933213416353187
conjunction,0.09929823371606956
pieces,0.09926147169132926
*args,0.09919625168102938
xenapi-volume-drivers,0.0991601910535644
leads,0.09914944985218209
nova-client,0.09914295870744277
_safe_log,0.09913978276822585
rejected,0.09913437837019062
xattrs,0.09913185527492309
serverscontrollercreatetest,0.09905835643136984
facilitate,0.09903396700028524
sean,0.09901824696709291
db.security_group_get,0.0989925711544087
case,0.09897981570885458
re-scheduling,0.09897586749898488
compute/*,0.09887624020262498
'foo,0.09887581388923164
intuitive,0.09887188734870635
based,0.098855953884354
policies,0.09882348270021286
i2114d5fc45f5299c3b2011270034a3370e0ec388,0.09879959293992134
1272286,0.09878479496997812
obviously,0.09875200980813188
resetting,0.0987471092874552
exporting,0.09874596719384854
targets,0.09872590463740358
basically,0.09870996968900568
host-related,0.09866942272731541
0.9.10,0.09860570939600316
-b,0.09856296933183215
cellnotfound,0.0985552096632955
/v2/,0.09849709414241256
v1/images,0.09848079080884002
attach/detach_volume,0.0984735070475862
planned,0.09845997941391776
daniel,0.09844490555442162
re-used,0.09840388244986291
account_quotas,0.09839907511152617
designed,0.0983437507178802
'host_state_interval,0.09824699671276259
utils.ratelimit_sleep,0.09824333790147703
accidentally,0.09822658977262685
certificate_get,0.09819495799255458
security_group_get,0.09816806497620158
librbd,0.0980946363914146
compare,0.09803004367852723
oneiric,0.09801492751386609
rolled,0.09800621681625034
tested-by,0.09800379239961052
synchronously,0.0979472698622523
xenhost,0.09791859243599994
solarisiscsi,0.09785933671645869
dlo/slo,0.09784565723795335
rick,0.09783650541423834
fleming,0.09782875253791243
stdout,0.09780359224105446
tag,0.09778657164250351
treating,0.09767335531012278
account-level,0.09760533470874969
beneath,0.0975814752145011
providing,0.09757986537080267
extracting,0.09757983205413925
think,0.09755713865270174
tearing,0.0974983218573489
deprecating,0.09749744978265962
us.ibm.com,0.09749712286196172
figure,0.09744237023077293
instance_exists,0.09741684413510268
forked,0.09737194193010214
maintains,0.09735751528712071
manipulation,0.09733987103273883
db.compute_node_update,0.09733845945318241
top-level,0.09732329410005451
returned,0.09729803989942234
clearer,0.09726410218254387
statement,0.09724895388763172
elsewhere,0.09724837433756173
vdis,0.09724781325761261
getclusterinfo,0.09719227228982358
nova/tests,0.0971719532502455
compute,0.09716366945737097
wait_for_deleted,0.09713538967570617
re-authorization,0.09707222900409514
docker,0.09706105678062818
expired,0.09704534634389148
favour,0.09703118530189951
laying,0.0970243545817675
projects,0.09701494257826869
h404,0.09700783879773449
platform,0.09698364201186009
libvirtconntestcase,0.09697823430808702
solarisiscsidriver,0.09685404311487644
easy,0.09682654875638692
cloning,0.09680551777157467
oslo-incubator,0.0967735150009082
cells,0.09676662067550745
floatingip,0.09674743866670665
handles,0.09673086354791047
rename,0.09671576412947545
image_conversion_dir,0.09663613784281083
201,0.09661668850699187
describe_resource,0.09661259666838826
'chanceweigher,0.0965644950802562
lookups,0.09654772700247431
nan,0.09647628781170475
exposes,0.09646676097683142
communication,0.09643211016274127
colon,0.09641990569922257
json.dumps,0.0963606601652295
re-raising,0.09635454360773978
libvirtconfigcpu,0.09627485219885451
ec2utils,0.0962630033488204
consolidates,0.09622087906460271
retained,0.09619034905611148
takes,0.09616164442151094
instance_type_extra_specs_*,0.09613798728595091
corrects,0.096100050261022
rescue,0.09608654179045252
ml,0.09607347585210939
deployment,0.09604586642149247
14.1,0.09603990451422136
targeted,0.09601510639699803
xensm,0.09592471647768741
_process_stack,0.09588577062040322
matching,0.09587554359406537
auth_prefix,0.0958221768085258
picked,0.0958015762490719
'netloc,0.09578694633904142
different,0.09574611998298863
ton,0.09567952871332641
tracks,0.09566850415950442
zones,0.0956592148581068
cbehrens,0.09561776178288643
file=,0.09558076862837388
bzr,0.09557339441964928
models.computenodestat,0.09556760220797506
converting,0.09556649838483298
der,0.09556023061963442
connection_type,0.09555670377653036
utf8,0.09553694301138764
restart_dhcp,0.09552330639722723
control_exchange,0.09551720539194755
'recurse_zones,0.09549827427934814
probetest,0.0954952862826775
attachment,0.09548426835981885
nova.network.api.api,0.09547813234791218
1.0.0.127.in-addr.arpa,0.09547427895379902
account_info,0.09547293055679545
copy-from,0.09541911316407303
dialect,0.09537924629252842
given,0.09536634163529134
1.2.1,0.0953431890566054
snapshotisbusy,0.09531811763601192
s.addtest,0.09521181969031864
recreate,0.09515295336209471
profile,0.09511218204992872
i8e0e870727d687da165c809ffb7a4456bff81122,0.09508471252648171
needing,0.09505597389418416
clusters,0.09504287383438044
pci,0.09501322637440754
1.8.0,0.09500091931156865
procedure,0.09497822541698156
'new,0.0949598529028304
instance_info_cache_delete,0.09493938160155768
shorter,0.09493503527765652
iterate,0.09492274160260097
delete_object,0.09491264050532477
notes,0.09489509942711001
enhancement,0.09487660038750031
bonus,0.09486229884991425
next,0.09485308986209745
left,0.09483397389243409
reclaimed,0.09482085004343857
transfer_get_all_by_project,0.09475724105903133
2014,0.09470934656737032
holds,0.0946906921331214
gmail.com,0.09465842612505801
az,0.09464803910324332
suse.com,0.09464262969022481
pointing,0.09463706784024412
snapshots,0.09462869196627688
berrange,0.09458710833531697
high,0.09456808261738547
memberships,0.09456421933240741
qos_specs_uuid,0.09454976575633704
default_schedule_zone,0.09452290408074493
ec2utils.glance_id_to_id,0.09450598139219334
simplified,0.09449135679566739
db.service_update,0.09447914302191354
iogrp,0.09445621269351086
volume_image_metadata,0.09445610505053986
self.assertraises,0.0944506014729787
recovered,0.0944502112726618
quota_reserve,0.0944160425630901
addressed,0.0944039053645892
stuffed,0.09438224804284322
948286,0.09434564093630844
1174809,0.09434409365340683
bound,0.0942560504554344
nova.scheduler.rpcapi,0.09423957994585706
'msg,0.09417500903156487
glusterfs.py,0.09415568171767214
slobjects,0.09415486958683816
taskflow,0.09415222528385159
compliant,0.09414330771646634
build,0.09411194531382645
load_network_driver,0.09410509152204068
'reason,0.0940751917587724
would,0.09404821800191628
deleted,0.09397217319722755
headerkeydict,0.09393579209191252
certification,0.0939157304929675
401,0.09387073234834378
prevents,0.09386642716786792
swap_volume,0.09384128130164461
built-in,0.0938113437762577
one,0.09380944864090161
aging,0.09377878961015815
doc,0.09376397540461996
know,0.0937488324956092
fetches,0.09362930086699102
instance-actions,0.09360743480144276
unnecessary,0.09358245126190251
complains,0.0935660292085948
100-continue,0.09354511959677125
gap,0.093474654024925
's,0.09343337166520274
queries,0.09341839197520767
confusing,0.0933750611157962
'publish_service_capabilities,0.09336300062377129
separating,0.09331913588427379
specify,0.09328913893350524
flake8,0.0932781222709243
servicelist,0.09325963773524355
volume/snap,0.09325099226767603
disables,0.09324738440608155
vpd,0.09324378939337569
persistence,0.09324356119730975
creating/updating,0.09321113856747307
-name,0.09317681404261974
scale,0.09315387884873094
insecure,0.09304711408384994
pip,0.09303383100329518
_migrate_up,0.09302495012554622
storage/backend,0.09301289046079071
either,0.09295129590777002
terminated_at,0.09294961679570836
num,0.09290991864199015
stick,0.09289977710410298
most,0.0928971876420846
swapped,0.09283861225811342
enable_v2_api,0.09280549703510603
backing-up,0.09279941482730611
configopts.find_file,0.09279231871970822
image_get_all,0.09278294917728752
7-mode,0.09277546960008597
audited,0.09271236051326874
dedup,0.09262898295683622
'message,0.092595819450204
plugin,0.09259091516055468
account-quota,0.09252879846177973
rescue_instance,0.09252425923678159
handoffs,0.09251894409653587
descriptor,0.09250261119897027
setup_db_env,0.09249080620406795
met,0.09238639591167376
unless,0.09235988203035206
subcommand,0.0923425957958066
pty,0.09233485669511254
compute/api,0.09231287421175198
nodenotfound,0.09231223589340827
bw_usage_update,0.09230937230321516
presence,0.09230241074669178
nonsense,0.09229975633927304
instance_info_cache_update,0.09229235799561525
log.exception,0.0922818859033718
powervmdiskadapter,0.09218969817661705
leak,0.09215106317898834
'\0,0.09208111972526822
scripts,0.09205895242614763
folder,0.09202352275978547
gz,0.09198184709910859
os.listdir,0.0919614224796108
hide,0.09193127019200907
consoles,0.09192330576891344
leave,0.09190745222802053
seeing,0.09188348515034282
emc,0.09184142187203789
trans_id,0.0917813464121274
qpid,0.09169906846881337
bucket,0.09167969723424911
202b8b7,0.0916719778908329
3.,0.091630371447324
non-existent,0.0915852439987329
appearing,0.09155393285091491
e712,0.09151725802583928
remotefs,0.09148409480933335
testable,0.0914821869735051
decorators,0.09147220809684957
destroy_vdi,0.09137727160059897
shutoff,0.09131685910939752
day,0.09129356389198452
vm_state=deleted,0.09125962124362573
those,0.09124440002989141
middleware,0.09123338486871307
encryption,0.09122670682878731
ldap,0.09116797949190958
discovered,0.09109205852893476
params,0.09100988131013735
customize,0.09097917561560327
attaching,0.09093682360988187
bogus,0.09093474513532118
if,0.09090979016266489
intended,0.09089971956163184
glance/api/v2/image_data.py,0.0908983365641948
s,0.09078360510169126
iface-id,0.0907813312259699
undomanager,0.09077863560499004
),0.0907756378870552
solidfireapistatusexception,0.09077506613523603
reuse,0.09075383235682848
underlying,0.0907479354905432
warn,0.09074147060385734
5xx,0.09072038338454967
patch_tox_venv,0.09071960644778608
glance/common/config.py,0.09068744033544443
0.0.0.0,0.09059629583274356
agent,0.09054788444697723
boot_from_volume,0.09054742651393612
dns-create-private-domain,0.0905460789771767
expecting,0.09051271414287934
_migrate_volume_completion,0.0905065054793722
warning,0.09042006613477563
obj.base,0.09035812467741054
'with,0.09034411714666526
see,0.09033118274408919
reimplement,0.0903215677745506
safely,0.09029596704809635
+0200,0.09027744601256754
includes,0.09026554943390513
iteritems,0.09025088857270819
unicode,0.09022587825158486
5000,0.09014593764924836
1258169,0.09013348260038415
priority,0.09011089401055886
shutdown_terminate,0.09010455787808151
allowing,0.0901038661798218
conf.notify_on_state_change,0.09008312321583202
volume-usage-audit,0.09001512388437773
cleanup,0.08999413379451174
best,0.08996126603997558
fixedintervalloopingcall,0.08993418097302742
unencrypted,0.08992757785938922
dumps,0.0898978744323224
mess,0.08989507348091395
test_deferred_delete,0.08988142465639824
biggest,0.0898792638395854
power,0.08987712247203929
wrote,0.089859631311457
namespaces,0.08983817075462745
h402,0.08981604291377647
merged,0.08980838717719614
1226337,0.0897823769487303
permitted_instance_types,0.08977908677474888
%,0.08974304903728622
publish_service_capabilities,0.08974222648194108
added,0.0896531207205756
volumetestcase,0.08963855623524432
baremetal/db/api,0.08961316629772152
necessarily,0.08958522517977535
alloc,0.08958506890435032
cinder/tests/test_migrations.py,0.08957267483920378
more,0.08954994341621814
migrate,0.08953198173535505
setup,0.08952938175880773
security_group_rule_get_by_security_group,0.0895080967793518
ia934a7df9386baf6ae8eb9ff48c24386c47ecd23,0.08946326474353876
log.error,0.0894140679748632
entries,0.08941206894127222
strip_prefix,0.0894076913351054
older,0.08939876995053438
pool.get,0.08938980669567666
role,0.08934907548256077
ssl,0.08931159349074269
might,0.08924118395379448
capitalization,0.08919826283301074
offline,0.08919681052797028
serial,0.08917725981466772
containing,0.08915692760021826
'baz,0.08914000331610954
10:48:26,0.08913150986758492
fixes,0.0891170544424413
affects,0.08897641697414538
get_backdoor_port,0.08895579531252532
vlans,0.08893187202586486
matches,0.0889163568307865
/v2/images/,0.08889903914643676
fake,0.08889701568092473
temporary,0.08887444840673174
in,0.08883048133623499
rpc-major-version-updates-icehouse,0.08877203544216658
authenticate,0.08866411444579193
general,0.08865859853599271
movement,0.08865117311114058
ff,0.08863449362328936
found,0.08863255843616569
param,0.08857760915130566
sort,0.08856024040328561
action,0.08854442308755617
unreachable,0.08850857861840275
resource.__call__,0.08850006332751675
__call__,0.08849273956944026
retry-after,0.08843802350989204
mean,0.08843059312653567
network,0.08840470811235901
image_cache_subdirectory_name,0.08835769978468375
tox.ini,0.08835657597071034
tables,0.08835535163750045
/,0.08835129610241568
notfound,0.08833988840254893
api_samples,0.08831488002259312
floatingipdns,0.08826406859702368
format,0.08823666268746376
by,0.08822100590472336
computenode,0.08821700122379869
downtime,0.08815280752693808
privileged,0.08814899055789902
preserves,0.08814864511846981
destructive,0.08813048572098109
analyze,0.08812621651487436
instance_get_by_uuid,0.08811282687503964
side-effect,0.08808713813948352
\w+self.assert,0.08808329198310814
icmp,0.08808241766392541
folsom-2,0.08805154681351056
during,0.08801785605293806
auto,0.08801105290410026
flagging,0.08799301532770006
invalidvolume,0.08798506579372818
hvmloader,0.0879831655560933
scan,0.08796931807090878
get_table,0.08796496785337982
distributions,0.0879571462806179
vnx,0.08794398185647921
os-hosts,0.08791444371333434
resume_state_on_host_boot,0.08790019495796286
user-defined,0.08785261074370708
enough,0.08783569722610005
traversion,0.0878134942041172
returning,0.08776293235269583
n801,0.0877343269549067
expect,0.08771142823000046
remote,0.08769254406134026
image_props_filter,0.08768840350707136
follow-up,0.0876864626173007
fits,0.08765809635589433
init_host,0.08764347513713862
aggregate_get,0.08762517679791501
responding,0.0876177237492484
vios,0.08752559900634489
instnace,0.08751540147195518
allocate_port_for_instance,0.08751464764492534
directly,0.0875031682293638
begins,0.08747552718493659
due,0.08746072496100753
totally,0.08745757946845716
https,0.08744940885104101
rescheduling,0.08743384173059927
vhdx,0.08742135424807797
2xx,0.0874097220170651
explaining,0.08739343879478355
silent,0.08738722417187861
except,0.08736657994386168
99,0.0872755603218564
configs,0.08727322349415903
libvirt-xen,0.08726597265205624
ephemeral,0.08726565480227186
wrong,0.08720260100208091
fetching,0.08719579205003386
volume_backend_name,0.08715342784131098
mb,0.0871355522937837
features,0.08711569440711026
clashes,0.08710602601046587
though,0.08706546461205088
backslashes,0.08702057818927486
ensure_tree,0.08700377727769378
hybrid,0.0869843553698166
'size_checked_iter,0.08698367637267321
dangling,0.08698055690675602
event,0.08695359343344636
handing,0.08691015513437406
'cloning,0.08690129332081717
securityimpact,0.08687779400961318
their,0.08678774002221651
reverts_task_state,0.08678607692845874
counts,0.0867794796515488
get_all_records,0.0866929120706223
cpg,0.08666891865187776
'scheduler_json_config_location,0.08666363731427422
upgrade,0.08665941738778199
e.g.,0.0866471843966352
nova-network-legacy,0.08664183316803664
networkinfoasyncwrapper,0.086639901647469
get_service_capabilities,0.08663316040181916
instance_faults,0.08662320713883274
retrieval,0.08662120478025537
unplug,0.08661533080835283
matcher,0.08656881151111677
scality,0.08653676236077358
2,0.08650729476120116
lvm2,0.08650462721194031
defensive,0.0864614179484391
conf.resize_confirm_window,0.08646107462822453
transaction,0.08643381002007805
revealed,0.08642630409322935
involved,0.08642272053470912
created/deleted,0.08641472879171871
are,0.08641321848082739
2.,0.08640259139706093
save_and_reraise_exception,0.08638645018816928
virt.libvirt.test_imagecache.test_verify_checksum_*,0.08636659678081793
continued,0.08634339888657165
ie5701e5c,0.08631399941008347
connecting,0.08630815254419154
nat,0.08629609554879561
filenotfound,0.08626437433808917
run_once,0.08625354725895511
serializer,0.08622244360676296
outer,0.08621305713805529
netapp_password,0.08619851312728904
branch,0.08617239297002206
it,0.08614075285562764
reducing,0.08609469370306817
docstrings,0.08601215045358337
3.0,0.08599884173964728
unrelated,0.08599280474448237
restarts,0.08597791893133856
user,0.0859771274589473
further,0.0858981611728875
bin/swift,0.08589261341210382
classmethod,0.08588493290348187
flavorid,0.08587444925581203
security_group_rule,0.08582478372259784
186,0.08582474881754655
happy,0.08581594682601801
maintaining,0.08580748286591572
2.6.5,0.08578186136401347
rpcexception,0.0857723879952125
sql_mode,0.08570846952345222
hypervisor,0.0857021703297127
reservations,0.08568140605321205
false,0.08563533847656832
braces,0.08552576735677124
get_download_handler,0.0854136308988227
non-primitive,0.08540574592601881
resulted,0.0853997736854416
snapshot,0.08539153846205276
instance_type_,0.08537484094123168
reflect,0.08536438863396531
move,0.08533000750418882
index.html,0.08531854834308353
weakref,0.08528638644178307
enforces,0.08528266064911648
create_function,0.08519588660357974
get_available_nodes,0.0851858139023481
logging._handlers,0.08511565562641064
issues,0.0850992356210708
'libvirt_info,0.08509282350901853
dis/association,0.08502506509147131
exec_dirs,0.08500224444994971
logical,0.08500098561424571
execution,0.08499426652584424
vdisk_count,0.0849764210912666
half,0.08494543758936567
stats,0.08494014866944778
accounted,0.08491146523208938
applicable,0.08488545755478046
done,0.08486710622349318
'detail,0.08486155539622389
',0.08482891892448177
getorhead_base,0.08480921455808661
offloads,0.0847856037750656
libvirt_vif_driver,0.08475769131404647
masked,0.08475475714124908
doug.hellmann,0.08474528128396189
edits,0.08468981735914702
update2,0.08466520701979799
load,0.08465940474115112
deploys,0.0846475067673659
get_terminal_size,0.0846182794885292
upcoming,0.08461635028486193
serves,0.0845896430157125
'compute,0.08453605940704216
propagates,0.08453375280280419
wildcards,0.08447077615377414
grizzly-testtools,0.08445205751223013
after,0.08444158319384856
delete-nova-volume,0.08439631170924142
libvirtconfigguestdisk,0.08434241883830733
image,0.08433069680475079
copy_volume_to_image,0.0843276994590689
synchronize,0.08426712549705122
prepare,0.08426532110145869
instanceterminationfailure,0.08423822535357023
actions,0.08418442763820949
is_older_than,0.08415394556617022
attached,0.08415253849200746
net,0.08409478433945189
self-referential,0.0840864920372037
key_pair_,0.08400314829325232
along,0.08398928438980358
*,0.08398377486777958
lock,0.08395983144512112
test_get_images_unauthorized,0.08392739127964953
1131223,0.08392055662117098
implemented,0.08388949470461464
openstack-manuals,0.08388537327178731
req,0.08386674569739731
imports,0.0838402996056968
truncate,0.08382998356829198
routes.mapper,0.08380358235612345
authenticated,0.08375845038423078
webob.request.str_param,0.08375818364753981
supporting,0.08372906976809408
availability_zones,0.08371944399353697
bypass,0.08371024797506844
display,0.08368646536424862
attempted,0.08367217465892189
iet,0.08366463287320518
slowed,0.08364306396511716
0.9.x,0.08360927434567175
hopefully,0.08358056265889702
volume_rpcapi,0.08356373304938303
dir,0.08354885538897491
listofstrings,0.0834728596637267
e3a1d9c,0.08345884659019644
privilege,0.08344278238123277
indexed,0.08342954151414404
leaving,0.08338598291876767
timeoutexception,0.0833740771969897
'instanceuuid,0.0833705254948855
implements,0.08336895958597952
callee,0.08336377562214425
get/head,0.0833614866844107
unavailable,0.08334403233434766
upgrades,0.08332360645416892
(,0.0832841620384924
wsgi,0.08327555684789752
o_direct,0.08326262913800155
x-timestamp,0.08325964078281528
_connect,0.08325168493994313
*/,0.08322842487286489
parse,0.08322239653255094
infinite,0.0832041191326885
quantum,0.08319996264129514
holding,0.08319729031847062
problems,0.08318777782683741
sensible,0.08318318950861496
'dhcp_server,0.08315863632273149
'unknown,0.08311307284010741
previous,0.08308494859319633
change,0.08304590424074404
abstracts,0.08296926160020623
assist,0.08294828835168784
backing,0.08291311734194241
relocate,0.08291031216499216
nova,0.08290027552018742
gigabytes,0.08289082524202555
signed-off-by,0.0828731174442267
1031405,0.08287139152167194
ultimately,0.08285116819528188
indent,0.08282189042504802
our,0.08279530970058885
nosuffix,0.08279247864070913
prove,0.0827674444628209
round,0.08276726387871572
is_valid_body,0.08275082778758097
lxml,0.08274886086112888
connector,0.08273698291555003
fri,0.0827343607266199
secure,0.08272976865529608
base.py,0.08269741549172663
libvirt_sparse_logical_volumes,0.08268388253952103
